time(s),dataset_index,class,single_class,single_prob,ensemble_class,ensemble_prob
0.0004394054412841797,4197,5,5,1.0,5,1.0
0.0003304481506347656,4455,2,8,1.0,8,0.9
0.00037741661071777344,7062,5,5,1.0,5,1.0
0.0003414154052734375,708,0,4,1.0,4,0.500000000000002
0.0003733634948730469,1364,3,2,1.0,2,0.6
0.00039124488830566406,7915,2,5,1.0,5,1.0
0.0003750324249267578,3217,4,8,1.0,8,1.0
0.00023937225341796875,368,1,4,1.0,1,0.5000000000005399
0.0002512931823730469,1889,4,3,1.0,8,0.9
0.00033593177795410156,4930,0,4,1.0,4,0.7
0.00045108795166015625,4351,5,5,1.0,5,1.0
0.000530242919921875,6712,6,8,1.0,8,1.0
0.0004763603210449219,522,7,1,1.0,1,0.9
0.00039386749267578125,1014,9,8,1.0,8,0.5999999642372131
0.0003345012664794922,503,3,2,1.0,2,0.5
0.000286102294921875,6421,4,5,1.0,5,1.0
0.00027108192443847656,2328,7,8,1.0,8,0.9
0.000247955322265625,8428,5,5,1.0,5,0.9
0.00023365020751953125,8576,7,1,1.0,1,0.9152162119746208
0.00023698806762695312,2617,6,5,1.0,7,0.6
0.000240325927734375,8322,8,5,1.0,8,0.6
0.0002624988555908203,1495,2,0,1.0,0,0.5
0.0002415180206298828,3471,7,8,1.0,8,0.7000000000000007
0.0002574920654296875,8177,3,8,1.0,8,1.0
0.000255584716796875,5229,6,8,1.0,8,0.9
0.00024199485778808594,82,5,5,1.0,5,1.0
0.0002429485321044922,3486,8,2,1.0,8,0.7
0.0002353191375732422,862,4,8,1.0,8,1.0
0.000240325927734375,8622,1,5,1.0,5,0.7000000007689731
0.00023674964904785156,1950,1,7,0.99730563,7,0.4997305631637573
0.00023746490478515625,3227,0,8,1.0,8,1.0
0.0002472400665283203,7254,3,8,1.0,8,1.0
0.000240325927734375,5206,5,5,1.0,5,1.0
0.00023889541625976562,3460,7,1,1.0,1,1.0
0.0002338886260986328,3063,6,5,1.0,5,1.0
0.00024056434631347656,2205,8,8,1.0,8,0.7000000000000856
0.00024318695068359375,4401,6,8,1.0,8,1.0
0.00023746490478515625,1452,5,2,1.0,8,0.5961463749408722
0.00023555755615234375,8410,8,5,1.0,5,0.9175116688013076
0.00024127960205078125,4631,4,8,1.0,8,0.8
0.00024175643920898438,1914,3,8,1.0,8,0.9
0.0002484321594238281,6936,3,8,1.0,8,0.8
0.00024580955505371094,2484,3,2,1.0,8,0.8
0.00023412704467773438,1274,9,8,1.0,5,0.4
0.0002357959747314453,8728,4,5,1.0,5,1.0
0.00025916099548339844,2090,0,8,1.0,8,0.9
0.0002560615539550781,5796,2,5,1.0,5,0.4999924898147583
0.00025773048400878906,4436,2,8,1.0,0,0.5
0.00023746490478515625,1101,2,0,1.0,0,0.9
0.00024437904357910156,8506,8,8,1.0,8,0.6
0.0002429485321044922,2035,2,7,1.0,7,0.6
0.00024080276489257812,3258,4,8,1.0,8,1.0
0.0002353191375732422,7965,8,5,1.0,5,0.9
0.0002422332763671875,2093,5,8,1.0,8,0.9
0.0002601146697998047,1233,8,8,1.0,8,1.0
0.0002562999725341797,2470,5,5,1.0,5,1.0
0.00024771690368652344,7328,3,8,1.0,5,0.5001007575192489
0.0002377033233642578,2692,7,8,1.0,8,0.6
0.0002415180206298828,1846,6,8,1.0,8,0.9000000000299074
0.0002453327178955078,175,7,8,1.0,1,0.9
0.0002532005310058594,7549,1,4,1.0,9,0.7
0.0002460479736328125,8850,0,5,1.0,5,0.9
0.00025653839111328125,3734,2,7,1.0,8,0.6
0.0002532005310058594,6661,1,5,1.0,5,0.6
0.00023627281188964844,5936,9,8,1.0,8,0.9
