time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.013936281204223633,7716,1,0.16066742,1,0.1299783021211624
0.0005915164947509766,2729,1,0.15996365,1,0.12978908270597458
0.0005023479461669922,2040,1,0.16022216,1,0.12920041978359223
0.0003719329833984375,6792,1,0.1609291,1,0.13001027554273606
0.00037741661071777344,8298,1,0.16086374,1,0.12945787608623505
0.0004029273986816406,1751,1,0.16085757,1,0.1294667974114418
0.0004916191101074219,2698,1,0.16106191,1,0.1291077896952629
0.0003809928894042969,8501,1,0.15914348,1,0.12927467077970506
0.00038814544677734375,1371,1,0.16214497,1,0.13048546016216278
0.0004086494445800781,1192,1,0.16072199,1,0.12970563173294067
