time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.006026268005371094,6953,7,0.35049585,7,0.2676591396331787
0.0007479190826416016,2196,7,0.4059531,7,0.28025899827480316
0.0003724098205566406,163,7,0.4118144,7,0.2948567420244217
0.00042057037353515625,3050,7,0.39721206,7,0.2727638244628906
0.0012869834899902344,1318,7,0.39641464,7,0.2912805438041687
0.0011401176452636719,3408,7,0.39058957,7,0.28361856043338773
0.0003864765167236328,998,7,0.42074218,7,0.29447701275348664
0.0009739398956298828,651,7,0.42336422,7,0.2977645665407181
0.0004899501800537109,4570,7,0.395171,7,0.2936955004930496
0.0004291534423828125,8171,7,0.43445203,7,0.29309179484844206
