time(s),dataset_index,class,single_class,single_prob,ensemble_class,ensemble_prob
0.023282527923583984,6646,0,8,1.0,8,0.7777777777777778
0.0009944438934326172,7331,5,5,1.0,5,1.0
0.0008959770202636719,4898,6,8,1.0,8,1.0
0.0009799003601074219,2074,3,8,1.0,8,0.5555555555555556
0.0008816719055175781,4256,4,8,1.0,8,1.0
0.0008797645568847656,7665,5,4,1.0,4,0.4444444444444444
0.0008859634399414062,5781,0,5,1.0,5,1.0
0.0009207725524902344,7297,8,5,1.0,5,1.0
0.0008366107940673828,4478,8,5,1.0,0,0.7777777780606124
0.0009424686431884766,7665,5,4,1.0,4,0.4444444444444444
0.0009822845458984375,1542,6,5,1.0,5,0.8888888888888888
0.0008945465087890625,8672,4,5,1.0,5,0.7777777777777778
0.0008904933929443359,175,7,1,1.0,1,1.0
0.0008940696716308594,7436,9,5,1.0,8,0.66666666666815
0.0008516311645507812,2670,3,8,1.0,8,0.5555555555555556
0.0008664131164550781,6520,4,5,1.0,5,1.0
0.0009067058563232422,7706,3,8,1.0,8,0.7777777777777778
0.0009710788726806641,7512,7,1,1.0,1,0.689989823434088
0.0009474754333496094,414,9,5,1.0,8,0.7777777777777778
0.0009529590606689453,1929,9,5,1.0,5,0.5555555555555556
0.0009789466857910156,5935,8,5,1.0,5,0.4444444444444444
0.0009033679962158203,5322,3,7,1.0,8,0.6666666666666666
0.0009350776672363281,1182,1,8,1.0,0,0.5007535682786971
0.0011737346649169922,3062,0,8,1.0,8,0.8888888888888888
0.0012040138244628906,894,9,5,1.0,1,0.6666666666666666
0.0011730194091796875,2691,5,8,1.0,8,1.0
0.0010263919830322266,6236,9,5,1.0,5,1.0
0.0009634494781494141,5805,7,1,1.0,1,1.0
0.0009248256683349609,4677,4,5,1.0,5,0.777777777777827
0.0008447170257568359,3827,4,8,1.0,8,1.0
0.0009829998016357422,3699,6,5,1.0,5,1.0
0.0009372234344482422,1155,0,5,1.0,5,0.4444444444444444
0.0009007453918457031,8028,9,5,1.0,5,0.6666666666666666
0.0008866786956787109,6344,1,9,1.0,5,0.7777777777777778
0.0008921623229980469,2348,8,0,1.0,0,0.7777777777777778
0.0009248256683349609,3980,6,8,1.0,8,0.8888888888941082
0.0008871555328369141,1370,0,4,1.0,4,1.0
0.0008122920989990234,5247,9,8,1.0,8,1.0
0.0008654594421386719,5964,5,5,1.0,5,1.0
0.0009088516235351562,5264,0,4,1.0,4,0.44444458789370045
0.00083160400390625,7674,3,8,1.0,8,0.7777777777777778
0.0008707046508789062,6582,1,5,1.0,5,1.0
0.0009024143218994141,8876,1,5,1.0,5,0.8888888888888888
