time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0010073184967041016,8270,3,1.0,2,0.5
0.0008840560913085938,5356,3,1.0,3,1.0
0.0010018348693847656,264,3,1.0,3,1.0
0.0008895397186279297,4506,2,1.0,2,1.0
0.0008687973022460938,1406,8,1.0,1,0.5
0.0009391307830810547,6759,5,1.0,2,0.5
0.0009558200836181641,8250,5,1.0,2,0.5
0.00092315673828125,1252,0,1.0,0,0.5
0.0009305477142333984,3783,2,1.0,2,1.0
0.0008981227874755859,2316,2,1.0,2,1.0
0.0009589195251464844,8888,5,1.0,2,0.5
0.0009136199951171875,8774,2,1.0,2,1.0
0.0009210109710693359,1917,3,1.0,3,1.0
0.0009381771087646484,7861,8,1.0,1,0.5
0.0009398460388183594,7679,8,1.0,1,0.5
0.0009806156158447266,8834,8,1.0,1,0.5
0.0009217262268066406,6787,3,1.0,3,1.0
0.0009570121765136719,7391,2,1.0,2,1.0
0.0009429454803466797,3005,3,1.0,3,1.0
0.0008871555328369141,8192,3,1.0,3,1.0
0.0008614063262939453,3929,0,1.0,0,1.0
0.0009348392486572266,8931,8,1.0,1,0.5
0.0008587837219238281,4997,2,1.0,2,1.0
0.0009095668792724609,5269,4,1.0,4,1.0
0.001033782958984375,2340,3,1.0,3,1.0
0.0008840560913085938,5344,3,1.0,3,1.0
0.0008673667907714844,3255,8,1.0,8,1.0
0.0009415149688720703,4057,6,1.0,2,0.5
0.0008475780487060547,5790,0,1.0,0,1.0
0.0009360313415527344,4259,3,1.0,3,1.0
0.0009377002716064453,2654,8,1.0,1,0.5
0.0008938312530517578,6550,3,1.0,3,1.0
0.0009412765502929688,8264,2,0.9999999,2,0.9999999403953552
0.0009851455688476562,2510,8,0.5073542,8,0.753677099943161
0.0009007453918457031,8884,3,1.0,3,1.0
0.0008904933929443359,4193,2,1.0,2,1.0
0.0008711814880371094,684,3,1.0,3,0.5
0.0009474754333496094,3875,6,0.9999988,2,0.5000005834651233
0.0009076595306396484,3362,5,1.0,3,0.5
0.0008759498596191406,1068,3,1.0,3,1.0
0.0008904933929443359,384,5,1.0,5,1.0
0.0008537769317626953,4421,5,1.0,5,1.0
0.0009331703186035156,1125,8,1.0,8,1.0
0.0009579658508300781,8631,3,1.0,3,1.0
0.0009601116180419922,623,3,1.0,3,1.0
0.0009236335754394531,1440,0,1.0,0,0.5
0.0008940696716308594,6504,2,1.0,2,1.0
0.0009362697601318359,2805,3,1.0,3,0.5
0.0008413791656494141,4042,3,1.0,1,0.5
0.0008585453033447266,2679,2,0.9999999,6,0.5000000308509129
0.0007994174957275391,6622,2,1.0,2,0.5
0.0008716583251953125,1947,8,1.0,2,0.5
0.00096893310546875,6531,8,1.0,1,0.5
0.0009322166442871094,516,2,0.7366375,2,0.8683187365531921
0.0008680820465087891,987,4,1.0,4,1.0
0.0008709430694580078,1440,0,1.0,0,0.5
0.0010571479797363281,3561,8,1.0,8,1.0
0.0008013248443603516,4981,8,1.0,8,1.0
0.0008769035339355469,887,2,1.0,2,1.0
0.0008778572082519531,2119,8,1.0,1,0.5
0.0008156299591064453,7200,8,1.0,1,0.5
0.0008883476257324219,2407,3,1.0,3,0.5
0.0008692741394042969,8385,3,1.0,2,0.5
0.0009095668792724609,7637,3,1.0,1,0.5
0.0008327960968017578,5875,5,1.0,2,0.5
0.0009002685546875,7767,5,1.0,2,0.5
0.0008940696716308594,7797,8,1.0,6,0.5
0.0009059906005859375,1066,3,1.0,3,1.0
0.0008289813995361328,5265,8,1.0,1,0.5
0.0008089542388916016,5572,3,1.0,3,1.0
0.0009102821350097656,3103,4,1.0,4,0.5000000000000192
0.0009577274322509766,1254,8,1.0,6,0.5
0.0008084774017333984,2007,3,1.0,3,1.0
0.0007998943328857422,6442,0,1.0,0,0.5
0.0008625984191894531,6122,8,1.0,6,0.5
0.0008752346038818359,8647,3,1.0,3,1.0
0.0009634494781494141,1705,0,1.0,0,0.5
0.0009140968322753906,5266,8,1.0,6,0.5
0.0009341239929199219,8905,2,1.0,2,1.0
0.0008993148803710938,1928,3,1.0,3,1.0
0.0008871555328369141,7299,3,1.0,3,0.5
0.0009412765502929688,2200,5,1.0,5,1.0
0.0008096694946289062,3526,8,1.0,8,1.0
0.0009608268737792969,4895,5,1.0,2,0.5
0.0009603500366210938,748,3,1.0,3,1.0
0.0009014606475830078,6729,0,1.0,0,0.5
0.0009517669677734375,8823,8,1.0,8,1.0
0.0008590221405029297,1839,3,1.0,3,1.0
0.0009815692901611328,580,8,1.0,1,0.5
0.0009286403656005859,2479,0,0.9999671,6,0.5
0.0008862018585205078,5660,3,1.0,3,1.0
0.0008156299591064453,5474,8,1.0,6,0.5
0.0008711814880371094,1201,5,1.0,2,0.5
0.0008175373077392578,8345,0,1.0,0,0.5
0.0008249282836914062,7608,2,1.0,2,1.0
0.0008745193481445312,4772,5,1.0,5,1.0
0.0008809566497802734,2738,8,1.0,6,0.5
0.0008111000061035156,85,2,1.0,2,0.5
0.0008525848388671875,5821,3,1.0,3,1.0
0.0009109973907470703,2516,3,1.0,3,1.0
