time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0007984638214111328,1087,8,0.98646706,8,0.8398664167949131
0.0006916522979736328,5777,8,0.77221566,8,0.6902200877666473
0.00067901611328125,3064,8,0.96246827,8,0.8588779398373195
0.0006601810455322266,3736,8,0.93154556,8,0.793423593044281
0.00064849853515625,401,8,0.99120355,8,0.9280172501291547
0.0007450580596923828,2727,8,0.9064306,8,0.806450503213065
0.0006768703460693359,8187,8,0.56479377,8,0.5462311889444079
0.0006587505340576172,6935,8,0.792221,8,0.7066474429198674
0.0007297992706298828,4613,8,0.8801135,8,0.7933868765830994
0.0006496906280517578,1759,8,0.95977443,8,0.7574159928730556
