time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.013823270797729492,4127,5,1.0,5,0.9999628152166095
0.0007824897766113281,794,5,1.0,5,1.0
0.0007586479187011719,3591,5,1.0,5,0.7142857142857143
0.0007660388946533203,6233,8,1.0,8,0.5714285714285714
0.0007283687591552734,7657,5,1.0,5,0.8571428571428571
0.0007710456848144531,2115,5,1.0,5,1.0
0.0008265972137451172,1458,8,1.0,8,1.0
0.0008280277252197266,8485,5,1.0,5,0.5714285714285714
0.0008001327514648438,5458,5,1.0,5,1.0
0.0007894039154052734,1076,8,1.0,8,0.7142857142857143
0.0007824897766113281,5611,5,1.0,5,1.0
0.0008292198181152344,1165,8,1.0,8,1.0
0.0008645057678222656,6762,5,1.0,5,0.4285714285732188
0.0008652210235595703,6471,5,1.0,5,0.8571428571428571
0.0008504390716552734,8424,8,1.0,8,0.8571428571428571
0.0008754730224609375,8367,5,1.0,4,0.5714285714285714
0.0008399486541748047,4252,7,1.0,7,0.5714285714285714
0.0008494853973388672,3233,5,1.0,5,1.0
0.0008616447448730469,5513,8,1.0,0,0.42857142857142855
0.0008676052093505859,7273,5,1.0,5,1.0
0.0009334087371826172,8131,8,1.0,8,0.7142857142857143
0.0007545948028564453,5350,8,1.0,8,1.0
0.0007865428924560547,8342,4,1.0,5,0.5713844639914376
0.0008215904235839844,7704,8,1.0,8,0.42857144061562635
0.0008485317230224609,5752,5,1.0,5,1.0
0.0008647441864013672,2076,8,1.0,8,1.0
0.0008528232574462891,8659,8,1.0,5,0.5714287151386982
0.0008475780487060547,1252,1,1.0,1,1.0
0.0008382797241210938,564,1,1.0,1,0.855606666633061
0.0008916854858398438,2963,8,1.0,8,1.0
0.00095367431640625,4288,5,0.99999285,5,0.7142846924918038
0.0007455348968505859,3589,7,1.0,7,0.7142857142857143
0.0008854866027832031,5934,5,1.0,8,0.7142397846494403
0.0008189678192138672,4796,8,1.0,2,0.7142857142857143
0.0008418560028076172,6714,8,1.0,2,0.7142857142857143
0.0008842945098876953,8190,5,1.0,5,1.0
0.0008399486541748047,1674,1,1.0,1,0.42857143093105193
0.0009026527404785156,438,8,1.0,5,0.5714285714285714
0.0008144378662109375,4120,5,1.0,5,0.8571428571428864
0.00075531005859375,2055,1,1.0,5,0.7142845732825143
0.0007421970367431641,4058,0,1.0,0,0.8571428571428571
0.0009448528289794922,545,8,1.0,8,0.5714285714285714
0.0007376670837402344,2248,8,1.0,2,0.42857142857142855
0.0008444786071777344,8765,5,1.0,5,0.7142857142857143
0.000804901123046875,4010,5,1.0,5,0.7142857142857143
0.0008628368377685547,8801,5,1.0,5,1.0
0.0008180141448974609,942,8,1.0,8,0.4308624073330845
0.0008432865142822266,8890,5,1.0,5,1.0
0.0008540153503417969,6912,8,1.0,0,0.5714285714285714
0.0008335113525390625,8700,5,1.0,5,1.0
0.0008568763732910156,900,5,1.0,5,0.7348773330450058
0.0009200572967529297,1738,8,1.0,8,0.8571428571428571
0.0008566379547119141,1644,5,1.0,5,1.0
0.0008609294891357422,1069,8,1.0,8,1.0
0.0007584095001220703,3245,8,1.0,8,0.8570415292467389
0.0008535385131835938,1652,8,1.0,8,0.7142857142857143
0.0007932186126708984,2147,8,1.0,2,0.42857142857142855
0.0008120536804199219,1095,8,1.0,8,0.8571428571428571
0.0007739067077636719,6038,8,1.0,8,1.0
0.0009100437164306641,4287,0,1.0,0,0.4533195474318096
0.0007874965667724609,1565,1,1.0,1,0.7142857142857143
0.0008387565612792969,125,8,1.0,8,0.7142857142857143
0.0007970333099365234,1337,8,1.0,8,1.0
0.0008654594421386719,5182,4,1.0,1,0.2857142857142857
0.0009076595306396484,3215,8,1.0,8,0.7142857142857143
0.0008540153503417969,6695,1,1.0,1,0.4948254525667267
0.0008864402770996094,5275,5,1.0,0,0.5714285714285714
0.0008749961853027344,6826,5,1.0,5,1.0
0.0007851123809814453,3177,5,1.0,5,0.571428571430462
0.0008480548858642578,8972,8,1.0,8,0.7142857142857143
0.0008807182312011719,3928,2,1.0,7,0.44835064453738077
0.0008664131164550781,3438,5,1.0,5,1.0
0.0008969306945800781,5557,5,1.0,5,0.8571428571428571
0.0008199214935302734,1714,5,1.0,5,0.5714285714285714
0.0008518695831298828,345,5,1.0,5,0.42857142857142855
0.0008156299591064453,2637,8,1.0,0,0.2857142857142857
0.0008554458618164062,5695,5,1.0,5,0.857142857142872
0.0007927417755126953,5181,5,1.0,5,1.0
0.0008716583251953125,8332,8,1.0,2,0.42857142857142855
0.0008754730224609375,1098,5,1.0,5,1.0
0.0008594989776611328,4619,8,1.0,8,1.0
0.0008790493011474609,6526,5,1.0,5,1.0
0.0008542537689208984,1137,1,1.0,1,0.8571428571428571
0.0008533000946044922,7525,1,1.0,1,1.0
0.0007951259613037109,4783,4,1.0,9,0.5714285714285714
0.0008661746978759766,980,8,1.0,8,1.0
0.0008742809295654297,5588,5,0.9977181,5,0.7139597279684884
0.0008518695831298828,2018,5,1.0,5,1.0
0.0008492469787597656,1856,1,1.0,1,0.5714285714285714
0.0007772445678710938,2057,8,1.0,8,1.0
0.0008366107940673828,6610,8,1.0,8,1.0
0.0008924007415771484,5755,5,1.0,5,1.0
0.0008935928344726562,7939,5,1.0,5,0.5714285714285714
0.0008711814880371094,427,8,1.0,8,1.0
0.0007481575012207031,1714,5,1.0,5,0.5714285714285714
0.0008189678192138672,4561,8,1.0,8,0.5714285714285714
0.0007915496826171875,5748,5,1.0,5,0.8571428571428571
0.0008900165557861328,686,8,1.0,8,1.0
0.0008990764617919922,375,8,1.0,8,0.7142857142857143
0.0008680820465087891,813,5,1.0,5,0.8571428571428571
