time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0005712509155273438,7934,2,0.4158242,2,0.39740582928061485
0.0006351470947265625,4029,0,0.7179382,0,0.8802214041352272
0.0005490779876708984,2356,0,0.4735905,8,0.3479630649089813
0.00057220458984375,8085,0,0.5141902,8,0.4740062663331628
0.0004928112030029297,2478,0,0.9985436,0,0.9358687847852707
0.0005526542663574219,4142,2,0.38449207,2,0.3520580939948559
0.0005562305450439453,3257,0,0.31515068,2,0.30204102490097284
0.0005779266357421875,5372,0,0.80213445,0,0.5654392845463008
0.0005559921264648438,7256,0,0.59453905,1,0.3136138077825308
0.0006029605865478516,2582,8,0.688286,0,0.5726228631101549
