time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.000997781753540039,5395,8,1.0,8,1.0
0.0009229183197021484,1657,4,0.9999784,5,0.5
0.0008771419525146484,5277,5,1.0,5,1.0
0.0008306503295898438,6798,5,1.0,5,1.0
0.0008244514465332031,1640,5,1.0,5,1.0
0.0008783340454101562,8109,8,1.0,5,0.5
0.0009143352508544922,5767,8,1.0,8,1.0
0.0008847713470458984,7586,1,1.0,1,0.5
0.0009100437164306641,5416,8,1.0,8,0.5000000000467987
0.0008687973022460938,4252,5,1.0,5,1.0
0.0008230209350585938,7845,8,1.0,5,0.5
0.0008504390716552734,2027,4,1.0,4,0.5
0.0008759498596191406,4338,5,1.0,5,1.0
0.0009295940399169922,8886,5,1.0,5,1.0
0.0008747577667236328,2130,8,1.0,5,0.5
0.00084686279296875,5840,8,1.0,8,1.0
0.0008504390716552734,482,8,1.0,8,1.0
0.0008721351623535156,2658,8,1.0,8,1.0
0.000850677490234375,2093,8,1.0,8,1.0
0.0009334087371826172,6937,8,1.0,8,0.9999984502792358
0.0009365081787109375,7439,5,1.0,5,1.0
0.0008890628814697266,37,4,1.0,4,0.5
0.0008761882781982422,1078,5,1.0,5,1.0
0.0009644031524658203,57,8,1.0,5,0.5
0.0009791851043701172,6278,8,1.0,1,0.5
0.0009539127349853516,7589,8,1.0,8,1.0
0.0009379386901855469,860,5,1.0,5,1.0
0.0009255409240722656,3272,8,1.0,5,0.5
0.0009214878082275391,3221,8,1.0,5,0.5
0.0009319782257080078,321,1,1.0,1,1.0
0.0009298324584960938,311,8,1.0,8,1.0
0.0008904933929443359,311,8,1.0,8,1.0
0.0009322166442871094,3366,8,1.0,5,0.5
0.0009288787841796875,8937,5,1.0,5,1.0
0.0008618831634521484,6132,8,1.0,5,0.5
0.0009407997131347656,7499,8,1.0,8,1.0
0.0009496212005615234,1757,4,1.0,4,0.5
0.0008652210235595703,2809,5,1.0,5,1.0
0.0009627342224121094,7789,4,1.0,4,1.0
0.0009124279022216797,8116,8,0.9999993,8,0.9999996423721313
0.0009198188781738281,7869,4,1.0,4,0.5
0.0009312629699707031,7869,4,1.0,4,0.5
0.0009491443634033203,7449,4,1.0,4,1.0
0.0008592605590820312,75,1,1.0,1,1.0
0.0009555816650390625,4844,8,1.0,8,1.0
0.00083160400390625,6916,5,1.0,5,1.0
0.0009241104125976562,6148,8,1.0,5,0.5
0.000873565673828125,6360,8,1.0,5,0.5
0.0009534358978271484,8111,8,1.0,8,1.0
0.0008780956268310547,97,4,1.0,4,0.5
0.0009157657623291016,5123,8,1.0,0,0.5
0.0009229183197021484,4773,1,1.0,1,1.0
0.0009143352508544922,6390,8,1.0,5,0.5
0.0008890628814697266,6042,8,1.0,7,0.5
0.0008287429809570312,2223,8,1.0,8,1.0
0.0008664131164550781,5088,4,1.0,4,1.0
0.0008332729339599609,5280,8,1.0,2,0.5
0.0009531974792480469,6975,8,1.0,8,1.0
0.0009233951568603516,4708,8,1.0,1,0.5
0.0009365081787109375,125,8,1.0,1,0.5
0.0008537769317626953,1945,5,1.0,5,1.0
0.0009222030639648438,1078,5,1.0,5,1.0
0.0008897781372070312,7062,5,1.0,5,1.0
0.0008959770202636719,8984,1,1.0,1,0.5
0.0009407997131347656,3666,0,1.0,0,1.0
0.0008990764617919922,3679,5,1.0,5,1.0
0.0008697509765625,5271,8,1.0,8,0.5000000000000444
0.0009481906890869141,6468,5,1.0,5,1.0
0.0008988380432128906,2610,8,1.0,5,0.5
0.0008740425109863281,7283,5,1.0,5,1.0
0.000904083251953125,2388,8,1.0,5,0.5
0.0008933544158935547,2120,8,1.0,8,1.0
0.0008687973022460938,2314,4,0.99606496,5,0.5
0.0008814334869384766,6401,8,1.0,8,1.0
0.0009295940399169922,2190,8,1.0,8,1.0
0.0009341239929199219,1167,0,1.0,0,1.0
0.0008554458618164062,1444,4,1.0,4,1.0
0.0009076595306396484,3172,8,1.0,8,1.0
0.0009140968322753906,7719,5,1.0,5,1.0
0.0009164810180664062,5427,8,1.0,8,1.0
0.0008909702301025391,3480,8,1.0,5,0.5
0.0009160041809082031,7167,8,1.0,8,0.5000000000001391
0.0008437633514404297,279,5,1.0,5,1.0
0.0009374618530273438,313,8,1.0,8,1.0
0.0009503364562988281,3546,0,1.0,0,1.0
0.0008945465087890625,8000,8,1.0,5,0.5
0.0008473396301269531,1262,1,1.0,1,1.0
0.0008938312530517578,5309,8,1.0,8,1.0
0.0009136199951171875,3804,8,1.0,8,1.0
0.0009188652038574219,140,8,1.0,8,1.0
0.0009024143218994141,7732,8,1.0,8,1.0
0.0009105205535888672,2817,5,1.0,5,1.0
0.0008366107940673828,2288,8,1.0,5,0.5
0.0008563995361328125,0,5,1.0,5,1.0
0.0009043216705322266,8735,5,1.0,5,1.0
0.0009448528289794922,3799,8,1.0,5,0.5
0.0008318424224853516,8245,8,1.0,5,0.5
0.0008902549743652344,5409,8,1.0,8,1.0
0.0009043216705322266,6172,5,1.0,5,0.5
0.0009222030639648438,3832,8,1.0,8,1.0
