time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.010542631149291992,3865,2,0.3576675,6,0.3813267747561137
0.0006277561187744141,7328,2,0.4559328,2,0.41744038462638855
0.0006079673767089844,1279,0,0.3296444,0,0.26272065689166385
0.00063323974609375,4776,2,0.871073,2,0.7561752001444498
0.0006272792816162109,4007,8,0.74694014,8,0.3621791402498881
0.0006804466247558594,5559,2,0.8938479,2,0.9196759263674418
0.0006215572357177734,345,8,0.589515,8,0.406403382619222
0.0006694793701171875,4415,8,0.8189378,8,0.5367384006579717
0.0006184577941894531,3532,2,0.8658382,2,0.9332953790823618
0.0005702972412109375,2525,0,0.41970128,0,0.4417673647403717
