time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.008103609085083008,6517,1,0.39653465,1,0.4146360258261363
0.0009567737579345703,7045,0,0.5447556,8,0.35875827570756275
0.0007994174957275391,724,8,0.76428586,8,0.576567014058431
0.0007264614105224609,3858,8,0.5075699,8,0.5648898382981619
0.0008001327514648438,2146,0,0.61376065,0,0.4139648700753848
0.0008170604705810547,6579,0,0.6199959,1,0.3289915422598521
0.0009140968322753906,924,8,0.41297477,8,0.42296859125296277
0.0007512569427490234,7076,0,0.74335593,0,0.4319128493467967
0.0008058547973632812,1431,1,0.4762631,1,0.31281906366348267
0.0008246898651123047,866,0,0.37155887,1,0.46965251366297406
0.0008075237274169922,2098,1,0.51866174,1,0.4824196994304657
0.0007951259613037109,6854,0,0.75815076,0,0.3892715573310852
0.0007698535919189453,6770,0,0.9249049,0,0.6100054681301117
0.0006735324859619141,8026,1,0.47420275,1,0.34070145587126416
0.0007548332214355469,2363,0,0.5900098,8,0.48473256826400757
0.0007214546203613281,1366,8,0.6573701,8,0.664099375406901
0.0008068084716796875,351,0,0.66431785,0,0.5186159759759903
0.00069427490234375,8642,1,0.7186002,1,0.6822079022725424
0.0007228851318359375,3813,1,0.46478933,1,0.3369210014740626
0.0007665157318115234,1895,0,0.556065,0,0.36380113661289215
0.0007989406585693359,8701,1,0.6124514,1,0.4958089788754781
0.0008084774017333984,1553,8,0.5585399,8,0.6059578359127045
0.0007586479187011719,177,4,0.29356825,4,0.4177583207686742
0.0007715225219726562,6323,8,0.78260154,8,0.7480056583881378
0.0007200241088867188,5206,1,0.4888265,1,0.30515241126219433
0.0008115768432617188,3042,0,0.7408546,8,0.5228271534045538
0.00074005126953125,8938,0,0.42980468,1,0.48302022616068524
0.0007538795471191406,6795,0,0.72002757,8,0.4955759098132451
0.0008113384246826172,5252,0,0.76922387,0,0.5095382084449133
0.000766754150390625,2630,0,0.7582959,0,0.36669724186261493
0.0007226467132568359,3386,8,0.8338157,8,0.6903069814046224
0.0007486343383789062,1049,0,0.9776853,0,0.7558210889498392
0.0008246898651123047,915,0,0.4200794,8,0.42474251985549927
0.0007131099700927734,8529,1,0.3901901,8,0.4588359594345093
0.0007798671722412109,3819,1,0.8167455,1,0.5626339515050253
0.0007615089416503906,8883,0,0.63174343,0,0.34933171917994815
0.0007729530334472656,7923,8,0.5042694,0,0.45237480103969574
0.0007338523864746094,335,0,0.79115945,8,0.4932736853758494
0.0007865428924560547,1513,0,0.86603314,0,0.673484206199646
0.0007331371307373047,8365,0,0.38306543,8,0.555700292189916
0.0007307529449462891,950,8,0.5730977,8,0.5540725886821747
0.0006999969482421875,800,1,0.44303027,1,0.4720516900221507
0.0008289813995361328,4972,0,0.7251852,0,0.4025428593158722
0.0008068084716796875,5678,0,0.48609215,1,0.47010783354441327
0.0007402896881103516,8495,0,0.9291941,0,0.6807639201482137
0.0007901191711425781,4258,1,0.35186037,1,0.5495846668879191
0.0007529258728027344,2317,0,0.41387364,1,0.37730945150057477
0.0007739067077636719,1019,0,0.70571405,0,0.42071865499019623
0.0007190704345703125,8259,8,0.52936697,8,0.35692286491394043
0.0007135868072509766,5836,0,0.4976922,0,0.38268248240152997
0.0007305145263671875,254,0,0.9206768,0,0.6207756698131561
0.0009157657623291016,1797,1,0.7176023,1,0.47319211562474567
0.0007791519165039062,388,0,0.6674116,0,0.3880247374375661
0.0007677078247070312,2218,1,0.5549703,1,0.5299135049184164
0.0007016658782958984,6214,8,0.49218222,8,0.3074159771203995
0.0008389949798583984,8225,8,0.3649934,4,0.38397465149561566
0.0006763935089111328,5014,8,0.53629726,8,0.6121033628781637
0.0007500648498535156,6390,1,0.50451803,1,0.5605131586392721
0.0007512569427490234,1622,0,0.6789274,0,0.46338677406311035
0.0007257461547851562,4338,8,0.4431961,0,0.4600377281506856
0.0007674694061279297,7051,0,0.57012945,1,0.38181286056836444
0.0007672309875488281,8206,1,0.64789796,1,0.5280391176541647
0.0007259845733642578,1811,1,0.39718774,1,0.4578587015469869
0.0006823539733886719,3873,0,0.81089336,8,0.5095522006352743
0.0006670951843261719,7932,1,0.63760316,1,0.30635415265957516
0.0007297992706298828,5398,8,0.479739,8,0.581165591875712
0.0007085800170898438,6537,0,0.42234674,8,0.3244650314251582
0.0006947517395019531,3309,0,0.88136053,0,0.45921271791060764
0.0006766319274902344,3987,0,0.43902165,8,0.340837466220061
0.0007863044738769531,8607,0,0.37207836,1,0.46783456206321716
0.0008292198181152344,4559,0,0.9090628,0,0.6780510942141215
0.000789642333984375,2804,0,0.40411803,1,0.4566231270631154
0.0007688999176025391,8293,0,0.8315178,0,0.4921131605903308
0.0007441043853759766,8204,1,0.5810891,1,0.40622812509536743
0.0007383823394775391,8776,1,0.4793122,1,0.5788055161635081
0.0006875991821289062,6770,0,0.9249049,0,0.6100054681301117
0.0007488727569580078,6745,0,0.64321864,0,0.4213633934656779
0.0007076263427734375,1322,1,0.5482457,1,0.6743472814559937
0.0008070468902587891,937,0,0.82610816,0,0.7011781632900238
0.0008242130279541016,6743,0,0.62336093,0,0.3562276264031728
0.0007495880126953125,4067,8,0.43482557,8,0.5614336033662161
0.0007507801055908203,2144,1,0.5060023,1,0.4217079182465871
0.0007843971252441406,4202,0,0.6381352,8,0.4741304740309715
0.0007748603820800781,5580,8,0.5331875,8,0.5545052488644918
0.0007560253143310547,4530,0,0.4310011,8,0.49966399868329364
0.0007646083831787109,2914,1,0.44078428,1,0.6000886162122091
0.0007600784301757812,7462,0,0.9750035,0,0.7559281289577484
0.00067901611328125,2074,0,0.4572522,8,0.5177319745222727
0.0007171630859375,1257,0,0.55022395,8,0.6722194155057272
0.0006866455078125,2575,1,0.78664505,1,0.6135425269603729
0.0007352828979492188,2194,0,0.39743164,1,0.6147768795490265
0.0007526874542236328,355,0,0.74685204,1,0.4964003364245097
0.0007307529449462891,446,0,0.5450375,0,0.4121517340342204
0.0007455348968505859,7641,1,0.44777614,1,0.31371183941761654
0.0007929801940917969,3780,1,0.7082639,1,0.7443634668986002
