time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0009186267852783203,4332,5,0.5487129,3,0.7850339810053507
0.000988006591796875,6934,5,0.7319864,3,0.6080328424771627
0.000972747802734375,4434,5,0.761138,3,0.41689452653129894
0.0009188652038574219,361,5,0.9413423,3,0.6356965017815431
0.0008473396301269531,1462,5,0.6365608,5,0.26455387224753696
0.0008897781372070312,5860,5,0.952613,3,0.67585896824797
0.0009000301361083984,2476,5,0.7999431,3,0.5245757376154264
0.0008883476257324219,7436,5,0.9649594,3,0.5866875783540308
0.0009281635284423828,2494,5,0.74029535,3,0.3964774950097005
0.0008983612060546875,2273,5,0.71476316,3,0.3824598404268424
