time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0003833770751953125,5909,3,1.0,3,1.0
0.00032258033752441406,5661,3,1.0,3,1.0
0.0002696514129638672,1012,1,1.0,1,0.5000000000004041
0.0002684593200683594,8425,6,1.0,6,0.75
0.0002796649932861328,4950,1,1.0,1,1.0
0.0002522468566894531,3799,0,1.0,0,0.75
0.0002677440643310547,8475,0,1.0,3,0.75
0.00025200843811035156,7458,8,1.0,8,0.5
0.00025725364685058594,6941,6,1.0,6,1.0
0.0002570152282714844,3494,2,1.0,2,0.5000000000007407
0.00024366378784179688,5663,0,1.0,0,0.5
0.00023746490478515625,1912,8,1.0,8,1.0
0.00023794174194335938,2258,6,1.0,6,1.0
0.00024390220642089844,3969,2,0.9998636,2,0.4999659061431885
0.00026106834411621094,7758,9,1.0,9,1.0
0.00025272369384765625,7770,1,1.0,3,0.75
0.0002608299255371094,2826,9,1.0,9,1.0
0.00024628639221191406,4424,6,1.0,6,1.0
0.00024390220642089844,4761,9,1.0,9,0.75
0.0002830028533935547,6857,2,1.0,4,0.5000000000000167
0.0002434253692626953,5897,3,1.0,3,1.0
0.000240325927734375,4333,6,1.0,6,1.0
0.000240325927734375,3776,8,1.0,3,0.7500000000000006
0.0002474784851074219,2291,2,1.0,2,0.75
0.0002624988555908203,3558,2,1.0,2,1.0
0.0002562999725341797,1424,1,1.0,1,0.75
0.0002391338348388672,729,1,1.0,1,1.0
0.00024771690368652344,4220,0,1.0,0,0.75
0.0002334117889404297,7241,2,1.0,2,1.0
0.0002484321594238281,5388,0,1.0,0,1.0
0.0002586841583251953,7845,8,1.0,8,1.0
0.00024700164794921875,8585,6,1.0,0,0.5
0.00023889541625976562,1737,0,1.0,0,1.0
0.0002639293670654297,343,9,1.0,9,0.75
0.0002484321594238281,2791,3,1.0,3,0.75
0.000244140625,4889,8,1.0,8,0.75
0.0002505779266357422,1566,2,1.0,2,0.5007698255358264
0.0002465248107910156,6910,8,1.0,8,0.7500098426089608
0.00025200843811035156,5180,2,1.0,2,1.0
0.0002617835998535156,6433,0,1.0,0,0.75
0.0002753734588623047,5333,2,1.0,4,0.75
0.0002548694610595703,1486,6,1.0,0,0.5
0.00026702880859375,4597,8,1.0,8,1.0
0.0002589225769042969,11,5,1.0,4,0.5
0.0002446174621582031,5152,3,1.0,3,1.0
0.00025272369384765625,3368,4,1.0,4,1.0
0.00023746490478515625,6491,1,1.0,1,0.75
0.00024580955505371094,1029,6,1.0,6,0.75
0.0002605915069580078,6291,8,1.0,0,0.5
0.0002567768096923828,6979,6,1.0,6,0.75
0.0002486705780029297,5587,8,1.0,8,0.75
0.0002567768096923828,1498,3,1.0,3,0.5000726982034394
0.0002624988555908203,4386,1,1.0,1,1.0
0.0003299713134765625,7941,5,1.0,5,0.5
0.00024056434631347656,2876,8,1.0,8,0.5
0.0002589225769042969,1407,0,1.0,0,1.0
0.00025582313537597656,7950,6,1.0,6,0.75
0.0002689361572265625,3141,8,1.0,8,1.0
0.0003097057342529297,4082,2,1.0,2,1.0
0.0003714561462402344,2609,0,1.0,0,0.75
0.00039124488830566406,6014,6,1.0,6,0.5
0.0003654956817626953,721,8,1.0,8,1.0
0.00032782554626464844,6361,2,1.0,3,0.5
0.00038123130798339844,2413,3,1.0,3,1.0
0.00033783912658691406,2353,4,1.0,4,1.0
0.00031304359436035156,614,9,1.0,9,1.0
0.00029206275939941406,8063,0,1.0,0,1.0
0.00027489662170410156,4638,0,1.0,0,1.0
0.0002505779266357422,2117,2,1.0,2,0.75
0.00024247169494628906,7732,6,1.0,6,1.0
0.00026226043701171875,326,8,1.0,8,0.75
0.00024199485778808594,2146,5,1.0,3,0.5
0.0002593994140625,4021,6,1.0,6,0.75
0.00025272369384765625,5233,0,1.0,3,0.75
0.00023937225341796875,4979,0,1.0,0,0.75
0.0002703666687011719,8737,8,1.0,3,0.75
0.00024437904357910156,5173,8,1.0,1,0.5
0.00024247169494628906,3950,8,1.0,3,0.5
0.0002493858337402344,6478,2,1.0,2,1.0
0.0002655982971191406,5276,2,1.0,2,1.0
0.00024080276489257812,6872,0,1.0,0,0.500000000301852
0.00024580955505371094,4852,0,0.99996006,0,0.47268258035182953
0.00023674964904785156,8317,5,1.0,3,0.75
0.0002617835998535156,4620,5,1.0,5,0.7500000000000006
0.0002422332763671875,5020,3,1.0,3,1.0
0.00024437904357910156,3759,2,1.0,2,1.0
0.0002505779266357422,404,8,1.0,8,0.75
0.00025963783264160156,179,2,1.0,2,0.75
0.00025773048400878906,6470,4,1.0,4,1.0
0.0002651214599609375,7135,2,1.0,2,1.0
0.0002620220184326172,1967,8,1.0,8,1.0
0.00025916099548339844,4553,5,1.0,5,0.5
0.0002760887145996094,6106,8,1.0,3,0.75
0.00030541419982910156,4549,2,1.0,2,1.0
0.00037407875061035156,154,8,1.0,8,0.5
0.000331878662109375,1643,1,1.0,1,0.7500026939778763
0.0002994537353515625,8883,6,1.0,1,0.5
0.0002913475036621094,7818,0,1.0,0,0.5
0.00024962425231933594,2627,6,1.0,6,0.75
0.00025653839111328125,2972,2,1.0,2,1.0
