time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.019211292266845703,5376,1,1.0,1,0.5555555555555556
0.0008935928344726562,5685,5,1.0,5,1.0
0.0009326934814453125,7967,5,1.0,5,1.0
0.0008320808410644531,2711,8,1.0,8,1.0
0.0008757114410400391,3292,4,1.0,4,0.6666666269302384
0.0008742809295654297,4654,1,1.0,1,0.5555555555555556
0.0009105205535888672,7258,5,1.0,5,1.0
0.0008988380432128906,7319,5,1.0,5,1.0
0.0008916854858398438,8520,1,1.0,5,0.6666666666666666
0.0009200572967529297,5066,8,1.0,8,1.0
