time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.000682830810546875,1946,8,0.7189568,8,0.7409551541010538
0.0006747245788574219,2466,8,0.6518068,7,0.478582759698232
0.0007073879241943359,3863,8,0.7336956,8,0.6530591050783793
0.0006854534149169922,4773,8,0.68584573,8,0.6129670937856039
0.0006697177886962891,2039,5,0.6014825,5,0.5345418552557627
0.0007932186126708984,3485,8,0.8089137,8,0.8234782417615255
0.0006847381591796875,6189,7,0.49714783,7,0.589378704627355
0.0006635189056396484,2415,8,0.72332174,8,0.6754837036132812
0.0007383823394775391,373,8,0.5717348,8,0.5883766015370687
0.0008082389831542969,4947,8,0.9106071,8,0.9337174892425537
