time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0009744167327880859,1194,1,0.5452,1,0.545199990272522
0.0007617473602294922,4046,8,0.49973378,8,0.4997337758541107
0.0007588863372802734,4491,8,0.8101354,8,0.8101354241371155
0.0007839202880859375,2513,8,0.6631117,8,0.663111686706543
0.0007925033569335938,3770,8,0.53758013,8,0.537580132484436
0.0007145404815673828,3512,0,0.49662974,0,0.4966297447681427
0.0008218288421630859,5804,1,0.41756317,1,0.41756317019462585
0.0007352828979492188,185,1,0.3728296,1,0.3728295862674713
0.000759124755859375,3575,8,0.9433772,8,0.9433771967887878
0.0007288455963134766,4565,8,0.8282419,8,0.8282418847084045
0.0007221698760986328,2341,8,0.2704724,8,0.2704724073410034
0.0007319450378417969,418,8,0.9232181,8,0.9232180714607239
0.0007507801055908203,4781,0,0.46249405,0,0.46249404549598694
0.0007545948028564453,5997,0,0.5489856,0,0.5489856004714966
0.0007073879241943359,1795,1,0.5142384,1,0.5142384171485901
0.0007364749908447266,6097,8,0.60499334,8,0.6049933433532715
0.0008065700531005859,3370,8,0.58344746,8,0.5834474563598633
0.0007779598236083984,1001,8,0.7049768,8,0.7049767971038818
0.0007276535034179688,1451,0,0.36434653,0,0.36434653401374817
0.0007257461547851562,74,8,0.64828426,8,0.6482842564582825
0.000751495361328125,6541,0,0.43407226,0,0.43407225608825684
0.0007352828979492188,327,8,0.8202371,8,0.8202371001243591
0.0007512569427490234,5034,8,0.6835288,8,0.6835287809371948
0.0007383823394775391,8724,8,0.81198454,8,0.8119845390319824
0.0007388591766357422,633,8,0.4884108,8,0.4884108006954193
0.0007455348968505859,3733,0,0.25495654,0,0.25495654344558716
0.0008144378662109375,2388,8,0.6980515,8,0.6980515122413635
0.0007410049438476562,7373,8,0.72259796,8,0.7225979566574097
0.0007281303405761719,2600,1,0.37214506,1,0.37214505672454834
0.0007252693176269531,4172,8,0.62079906,8,0.6207990646362305
0.0006906986236572266,4366,8,0.759935,8,0.7599350214004517
0.0007219314575195312,1666,8,0.4464435,8,0.44644349813461304
0.0006971359252929688,2376,8,0.9149532,8,0.9149531722068787
0.0008237361907958984,2327,8,0.51383984,8,0.513839840888977
