time(s),dataset_index,class,single_class,single_prob,ensemble_class,ensemble_prob
0.05041313171386719,4600,7,7,1.0,7,0.8888888888888888
0.0030236244201660156,6102,4,4,1.0,4,1.0
0.0023500919342041016,3262,1,1,1.0,1,1.0
0.002933979034423828,1479,0,0,1.0,0,1.0
0.002215147018432617,1764,0,0,1.0,0,1.0
0.0023317337036132812,8238,3,3,1.0,3,1.0
0.0020177364349365234,947,2,2,1.0,2,1.0
0.003898143768310547,3026,3,3,1.0,3,1.0
0.0023050308227539062,7845,0,0,1.0,0,1.0
0.002778768539428711,859,8,8,1.0,8,1.0
0.003899812698364258,3501,3,3,1.0,3,1.0
0.0033736228942871094,3111,9,9,1.0,9,1.0
0.003505706787109375,7388,0,0,1.0,0,1.0
0.004043102264404297,2740,3,3,1.0,3,1.0
0.004258155822753906,5558,6,6,1.0,6,1.0
0.0028963088989257812,8506,8,8,1.0,8,1.0
0.0024187564849853516,7319,9,9,1.0,9,1.0
0.002669811248779297,2438,1,1,1.0,1,1.0
0.002431154251098633,6104,3,3,1.0,3,1.0
0.002644062042236328,8973,9,9,1.0,9,1.0
0.003317117691040039,1473,1,1,1.0,1,1.0
0.0026934146881103516,4351,5,5,1.0,5,1.0
0.0021097660064697266,8905,3,3,1.0,3,0.7777777777777778
0.0019428730010986328,795,2,2,1.0,2,1.0
0.0036978721618652344,4296,6,6,1.0,6,1.0
0.001973867416381836,3343,0,0,1.0,0,1.0
0.0023932456970214844,3946,4,4,1.0,4,1.0
0.0025670528411865234,1945,3,3,1.0,3,1.0
0.001819610595703125,5866,5,5,1.0,5,1.0
0.0022323131561279297,2095,5,5,1.0,5,1.0
0.0028228759765625,5425,6,6,1.0,6,1.0
0.0030541419982910156,5119,7,7,1.0,7,1.0
0.0026912689208984375,7545,1,1,1.0,1,1.0
0.002305269241333008,7605,6,6,1.0,6,1.0
0.003236055374145508,7938,1,1,1.0,1,1.0
0.003640890121459961,3724,8,8,1.0,8,1.0
0.003780841827392578,1167,7,7,1.0,7,1.0
0.002729177474975586,4167,2,2,1.0,2,1.0
0.002390623092651367,6810,0,0,1.0,0,1.0
0.0021610260009765625,4259,0,0,1.0,0,1.0
0.002387523651123047,2421,1,1,1.0,1,1.0
0.0039217472076416016,7953,9,9,1.0,9,1.0
0.0029141902923583984,8223,0,0,1.0,0,1.0
0.002254009246826172,8434,1,1,1.0,1,1.0
0.0030357837677001953,3857,0,0,1.0,0,1.0
0.0028984546661376953,7025,2,2,1.0,2,1.0
0.002765178680419922,7928,9,9,1.0,9,1.0
0.002349376678466797,1738,6,6,1.0,6,1.0
0.003452301025390625,2765,1,1,1.0,1,1.0
0.003197193145751953,7017,9,9,1.0,9,1.0
0.0020503997802734375,2691,5,5,1.0,5,1.0
0.0033299922943115234,3457,0,0,1.0,0,1.0
0.003153085708618164,2935,6,6,1.0,6,1.0
0.002907991409301758,1606,5,5,1.0,5,1.0
0.003526449203491211,1113,5,5,1.0,5,1.0
0.0025873184204101562,3646,1,1,1.0,1,1.0
0.0026319026947021484,8094,9,9,1.0,9,1.0
0.002508878707885742,2848,7,7,1.0,7,1.0
0.0031592845916748047,674,1,1,1.0,1,1.0
0.0031096935272216797,3150,0,0,1.0,0,1.0
0.002598285675048828,3595,1,1,1.0,1,1.0
0.003161191940307617,7717,9,9,1.0,9,1.0
0.0028536319732666016,7823,5,5,1.0,5,1.0
0.0020928382873535156,8507,9,9,1.0,9,1.0
0.003523588180541992,3762,5,5,1.0,5,1.0
0.0020880699157714844,3435,3,3,1.0,3,1.0
0.002496957778930664,7147,8,8,1.0,8,1.0
0.003191232681274414,1151,3,3,1.0,3,1.0
0.003448963165283203,3638,3,3,1.0,3,1.0
0.0023298263549804688,5013,4,4,1.0,4,1.0
0.002418994903564453,8975,3,3,1.0,3,1.0
0.002196788787841797,8975,3,3,1.0,3,1.0
0.002432584762573242,5145,8,8,1.0,8,1.0
0.0023810863494873047,4373,9,9,1.0,9,1.0
0.00197601318359375,1211,8,8,1.0,8,1.0
0.0021963119506835938,1483,6,6,1.0,6,1.0
0.0027837753295898438,4128,1,1,1.0,1,1.0
0.0021538734436035156,3390,8,8,1.0,8,1.0
0.002776622772216797,8495,7,7,1.0,7,1.0
0.0023577213287353516,6065,3,3,1.0,3,1.0
0.0021758079528808594,5464,8,8,1.0,8,1.0
0.0026161670684814453,1576,1,1,1.0,1,1.0
0.002357959747314453,7367,1,1,1.0,1,1.0
0.0034415721893310547,1200,2,2,1.0,2,1.0
0.002800464630126953,3639,8,8,1.0,8,0.6782372436589665
0.0028228759765625,107,9,9,1.0,9,1.0
0.0028967857360839844,6866,0,0,1.0,0,1.0
0.003376483917236328,4309,3,3,1.0,3,1.0
0.0035114288330078125,6047,4,4,1.0,4,1.0
0.002865314483642578,8914,3,3,1.0,3,1.0
0.0024881362915039062,6039,6,6,1.0,6,1.0
0.0020513534545898438,8979,7,7,1.0,7,1.0
0.002083301544189453,7422,9,9,1.0,9,1.0
0.002364635467529297,5073,1,1,1.0,1,1.0
0.0027246475219726562,8135,2,2,1.0,2,1.0
0.0022652149200439453,1505,7,7,1.0,7,1.0
0.0026712417602539062,800,6,6,1.0,6,1.0
0.0028553009033203125,4106,9,9,1.0,9,1.0
0.0024597644805908203,6364,2,2,1.0,2,1.0
0.002910614013671875,4499,1,1,1.0,1,1.0
