time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.013090133666992188,7676,8,0.36404234,8,0.3158176892570087
0.0007061958312988281,8532,8,0.50568044,1,0.49969376410756794
0.0006852149963378906,7662,8,0.96516323,8,0.7953877959932599
0.0007681846618652344,6868,0,0.49510115,0,0.33698233536311556
0.0006966590881347656,4213,0,0.83312124,0,0.49021591937967707
0.0006453990936279297,4768,1,0.29495314,0,0.317220290856702
0.0006918907165527344,1915,0,0.9398338,0,0.6769549931798663
0.0006377696990966797,667,0,0.92451674,8,0.5716150041137423
0.0007419586181640625,3434,0,0.6129775,0,0.6351407851491656
0.0006501674652099609,7118,0,0.4194407,0,0.33904778371964184
