time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.005621433258056641,4405,8,0.90834373,8,0.6499056071043015
0.0008037090301513672,1116,0,0.48480344,0,0.5011245012283325
0.0006334781646728516,5081,0,0.6253193,0,0.5599173158407211
0.0007107257843017578,2023,5,0.3054789,0,0.41266921162605286
0.0007147789001464844,1131,5,0.35169038,7,0.4742109924554825
0.0006518363952636719,3738,8,0.4385701,2,0.28753702342510223
0.0006878376007080078,7500,2,0.80364907,2,0.8978776931762695
0.0007092952728271484,4259,0,0.56196505,0,0.48933733999729156
0.0006487369537353516,6219,2,0.47070944,2,0.633683055639267
0.0005917549133300781,6635,0,0.40222692,2,0.463229663670063
