time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0007226467132568359,3,5,1.0,5,0.4
0.000720977783203125,6426,2,1.0,2,0.6000012579367648
0.0006992816925048828,7531,6,1.0,6,0.8
0.0007607936859130859,6809,6,1.0,6,1.0
0.0006887912750244141,8117,2,0.7722302,5,0.8455539584159851
0.0007317066192626953,6236,2,1.0,2,0.4
0.0007190704345703125,6667,6,1.0,6,0.6
0.0007603168487548828,2601,6,1.0,6,0.4000004221189556
0.0006988048553466797,2502,0,1.0,8,0.6
0.0006937980651855469,7717,0,1.0,0,0.4
0.0007131099700927734,5814,2,1.0,2,0.8000000000000073
0.0008172988891601562,5491,6,1.0,6,1.0
0.0008392333984375,255,9,1.0,8,0.4000000002634089
0.0009734630584716797,8483,6,1.0,6,0.4
0.0007038116455078125,2814,5,1.0,5,0.8
0.0007131099700927734,3166,9,1.0,9,0.4000000042379984
0.0008018016815185547,698,6,1.0,6,0.4
0.0006971359252929688,836,6,1.0,3,0.4278792768716812
0.0008344650268554688,7791,3,1.0,3,0.8
0.0006995201110839844,7373,9,1.0,8,0.4
0.0008509159088134766,3653,5,1.0,5,0.6
0.00074005126953125,6032,6,1.0,8,0.8
0.0008306503295898438,1656,6,1.0,6,0.6
0.0008158683776855469,3373,9,1.0,8,0.6
0.0007357597351074219,6262,6,1.0,6,0.6
0.0007109642028808594,6238,6,1.0,8,0.6
0.0007331371307373047,1881,6,1.0,6,1.0
0.0008580684661865234,37,4,1.0,4,1.0
0.0007021427154541016,7335,9,1.0,1,0.4
0.0006916522979736328,3979,3,1.0,3,0.8
0.0008075237274169922,6217,6,1.0,6,0.4
0.0007405281066894531,4438,6,1.0,8,0.4
0.0007379055023193359,7415,3,0.99998295,8,0.6000033981701562
0.0007171630859375,8592,6,1.0,6,0.8
0.000865936279296875,3992,6,1.0,6,0.6
0.0007205009460449219,6622,5,1.0,8,0.4
0.0007991790771484375,5782,3,1.0,3,1.0
0.0006988048553466797,7097,3,1.0,3,1.0
0.0008153915405273438,3962,1,1.0,1,0.8
0.0007283687591552734,7277,6,1.0,6,0.8
0.0006887912750244141,1594,3,1.0,3,1.0
0.0007276535034179688,8005,2,1.0,2,0.4
0.0008728504180908203,8889,1,1.0,1,0.6
0.0007333755493164062,997,1,1.0,1,0.8
0.000827789306640625,4724,8,1.0,8,0.6
0.0006668567657470703,4861,2,1.0,4,0.6000000000000008
0.0007493495941162109,1501,3,1.0,3,1.0
0.0007233619689941406,3288,4,1.0,4,0.8
0.0006699562072753906,8479,4,1.0,4,0.8
0.0007948875427246094,8919,0,1.0,8,0.6
0.0007081031799316406,209,2,1.0,2,1.0
0.0007231235504150391,506,8,1.0,1,0.4
0.0007493495941162109,2640,0,1.0,0,0.8
0.0008618831634521484,1851,1,1.0,1,0.8
0.0008325576782226562,2903,2,1.0,5,0.4
0.0007970333099365234,662,6,1.0,6,0.6
0.0007419586181640625,3921,2,1.0,2,0.8
0.0008070468902587891,5072,6,1.0,1,0.4
0.0007350444793701172,5121,0,1.0,8,0.6
0.0009565353393554688,5633,6,1.0,6,0.6
0.0007138252258300781,1797,6,1.0,6,0.4
0.0008392333984375,3599,5,1.0,5,0.8
0.0008356571197509766,4030,9,1.0,9,0.8
0.0007660388946533203,708,0,0.9999994,8,0.4
0.0008454322814941406,7661,6,1.0,6,0.8
0.0007519721984863281,3469,3,1.0,3,0.8
0.0008771419525146484,1166,2,1.0,2,0.8
0.0006802082061767578,6947,1,0.999918,1,0.9999835968017579
0.0007319450378417969,6055,1,1.0,1,0.8
0.0007691383361816406,2862,1,1.0,1,1.0
0.00072479248046875,8966,6,0.999481,8,0.6
0.0007774829864501953,3657,1,1.0,1,0.8
0.0007524490356445312,5419,5,1.0,5,1.0
0.000827789306640625,7104,8,1.0,8,1.0
0.0007135868072509766,6476,6,1.0,6,0.8
0.0007150173187255859,3304,3,1.0,3,1.0
0.0007884502410888672,6303,6,1.0,6,0.6
0.0007116794586181641,4663,3,1.0,3,1.0
0.0006990432739257812,7459,3,1.0,3,0.6
0.0007371902465820312,8876,2,1.0,2,0.6000000161470211
0.0007359981536865234,7347,2,1.0,2,0.4
0.0006933212280273438,1928,8,1.0,8,0.7999988317489624
0.0007967948913574219,3284,4,1.0,4,0.8
0.000774383544921875,3417,0,1.0,8,0.6
0.0006921291351318359,1973,8,1.0,8,1.0
0.0007357597351074219,6515,3,1.0,3,0.6
0.0007071495056152344,3242,0,1.0,0,0.4
0.0007040500640869141,1495,6,1.0,6,1.0
0.0007185935974121094,3549,2,1.0,2,1.0
0.0007827281951904297,4700,5,1.0,7,0.6
0.0007832050323486328,2360,1,1.0,1,0.8
0.0007443428039550781,4499,1,1.0,1,0.8
0.0007190704345703125,7290,9,1.0,8,0.4
0.0007140636444091797,7047,5,1.0,5,1.0
0.0008454322814941406,4349,1,1.0,1,0.8
0.0008716583251953125,1112,1,1.0,1,1.0
0.0007512569427490234,4359,3,1.0,3,0.8000016566053091
0.0008087158203125,8690,2,1.0,1,0.4
0.0008273124694824219,4113,6,1.0,6,0.6
0.0007379055023193359,7825,9,1.0,8,0.6
