time(s),dataset_index,single_class,single_prob,ensemble_class,ensemble_prob
0.0476679801940918,7415,8,0.73893386,8,0.825772762298584
0.002114534378051758,4911,8,0.8816278,8,0.8882099241018295
0.002007007598876953,8147,8,0.9165825,8,0.9347062632441521
0.0014460086822509766,421,8,0.729746,8,0.8398683816194534
0.0008351802825927734,1170,8,0.91115403,8,0.9398079589009285
0.0006194114685058594,8748,8,0.87321883,8,0.900846853852272
0.0005030632019042969,5982,8,0.927683,8,0.9199741631746292
0.0005125999450683594,8959,7,0.60276455,7,0.533106354996562
0.0005297660827636719,4497,8,0.8997729,8,0.9335471168160439
0.0005586147308349609,7076,8,0.6730747,8,0.5420763306319714
